ID,QQ,PartVQ,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I1_10,I1_11,I1_12,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,LA_1,LA_2,LA_3,LA_4,LA_5,LA_6,LA_7,LA_8,LA_9,LA_10,LA_11,LA_12,LA_13,LA_14,LB_1,LB_2,LB_3,LB_4,LB_5,LB_6,LB_7,LB_8,LB_9,LB_10,LB_11,LB_12,LC_1,LC_2,LC_3,PartVA_5_T,PartVB_5_T,PartVC_5_T,PartVD_5_T
4181731,3,1,4,3,8,5,6,5,7,6,6,4,8,4,2,1,34,2,5,1,1,3,1,3,5,5,5,2,3,4,5,5,4,1,5,4,2,1,5,5,5,2,5,4,5,4,4,1,1,2,1,1,1,1,2,2,0
4181775,3,0,6,6,5,5,7,7,8,4,5,6,7,5,2,2,18,1,5,3,1,3,1,3,5,5,5,4,1,5,5,3,2,1,5,2,2,1,5,5,5,5,1,4,5,5,1,1,2,1,1,1,1,1,1,1,0
4181776,1,1,8,8,2,8,3,8,1,7,8,8,5,7,2,1,23,2,43,1,1,5,1,1,5,5,5,5,3,4,5,5,2,1,5,2,1,1,4,5,5,5,3,5,5,5,2,1,2,2,1,1,1,0,1,2,3
4181795,4,0,7,6,8,7,7,5,7,7,8,8,8,6,2,2,21,2,12,3,2,4,1,4,5,5,5,5,2,5,5,5,1,1,5,5,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1
4181862,2,0,5,4,5,5,5,5,7,5,5,4,5,3,2,2,19,1,32,3,1,3,1,5,5,5,5,5,4,5,5,5,4,1,5,5,1,2,5,5,5,5,2,5,5,5,4,2,3,3,1,1,1,2,1,1,1
4181887,4,1,5,8,7,6,8,8,8,7,8,8,8,8,2,5,20,1,5,1,2,1,2,1,3,3,3,2,2,2,3,4,5,2,4,3,4,5,2,3,2,4,2,2,2,3,5,4,5,4,2,2,2,0,2,0,1
4181888,1,0,6,7,5,6,3,6,5,6,6,6,6,6,2,2,33,1,46,1,1,6,1,2,5,5,5,5,1,5,5,5,2,1,5,2,1,1,5,5,5,5,4,5,5,5,2,1,4,2,1,1,1,1,2,1,1
4181942,3,1,8,7,6,6,3,8,5,6,6,4,6,5,2,1,19,1,28,1,1,4,1,1,4,5,5,5,4,5,5,5,4,5,4,3,2,1,4,4,4,4,4,4,4,5,2,3,2,2,2,1,1,1,1,1,0
4182011,1,1,5,8,2,7,4,8,6,8,8,6,8,8,2,2,33,2,32,1,1,7,1,3,5,5,5,5,3,4,5,5,2,1,5,3,1,2,5,4,5,5,2,3,5,5,3,1,4,2,1,1,1,2,4,2,1
4182031,2,1,4,7,5,5,3,6,6,5,6,7,8,6,2,5,26,2,5,1,1,5,1,3,3,4,3,4,2,3,3,4,3,2,4,3,3,2,3,3,3,3,3,2,4,4,4,2,4,2,1,1,1,3,1,0,0
4182069,3,0,6,7,2,5,5,4,6,5,4,6,6,6,2,4,28,1,9,2,1,6,1,5,4,4,4,3,4,3,4,3,2,2,2,3,3,2,4,4,4,4,2,4,4,4,2,2,3,2,2,1,2,1,3,2,2
4182089,2,0,6,7,2,7,2,7,7,7,6,7,6,7,2,3,32,1,10,1,1,6,1,2,3,3,2,2,4,2,3,2,3,4,4,2,4,4,2,2,2,1,4,1,4,1,5,4,4,5,1,2,2,1,1,1,1
4182097,4,0,6,4,6,3,6,6,4,5,6,3,7,3,2,1,28,2,18,2,1,4,1,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,2,1,1,1,1,2,1
4182112,1,0,8,8,5,6,2,6,4,7,7,5,8,6,2,2,36,1,3,1,2,3,1,2,4,5,4,4,3,3,5,5,4,3,5,5,3,1,4,4,3,4,3,3,4,5,4,4,3,4,1,1,1,2,1,1,0
4182119,4,0,7,6,3,6,6,6,6,7,6,7,6,7,2,5,35,2,3,1,1,6,1,4,4,4,4,4,3,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,2,4,2,3,3,1,1,2,2,2,2,2
4182122,3,0,8,8,1,8,1,8,1,8,8,8,1,8,2,4,31,1,32,1,1,5,1,4,5,5,5,4,1,4,5,4,4,2,3,5,3,1,5,5,4,4,2,5,5,5,2,3,4,2,1,1,1,1,1,2,1
4182161,2,1,7,7,2,7,3,7,3,7,8,7,7,7,2,3,32,1,9,1,1,5,1,3,4,4,4,3,4,2,4,4,4,2,3,4,3,3,4,4,4,4,3,2,4,3,4,4,3,3,2,1,1,3,2,2,2
4182228,3,1,6,5,4,8,3,8,6,4,4,5,7,5,2,2,19,1,13,3,1,3,1,7,5,5,5,4,3,4,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,3,2,2,1
4182256,4,1,6,8,6,5,1,6,8,5,8,5,3,6,2,5,31,2,43,1,1,4,1,7,5,5,5,5,1,5,5,5,4,1,5,5,2,1,5,5,5,5,2,5,5,5,4,2,1,3,1,1,1,0,0,0,1
4182270,1,1,6,6,5,5,1,5,6,7,6,5,5,5,2,2,18,1,35,1,1,3,1,2,4,5,4,4,2,4,4,4,4,2,4,4,2,2,4,4,4,4,3,4,5,4,4,1,1,4,1,1,1,4,4,4,4
4182276,2,1,6,4,3,7,3,5,7,6,5,3,8,5,2,4,39,2,19,1,1,4,1,6,5,5,4,4,4,5,4,5,5,4,5,4,4,2,4,4,4,5,4,5,5,5,4,3,4,5,1,1,1,2,2,2,4
4182285,4,1,6,8,5,7,3,7,5,8,7,8,3,5,2,4,31,1,32,2,1,5,1,5,2,5,4,3,2,4,4,4,3,3,4,4,2,2,2,4,4,3,4,4,4,5,3,2,2,3,2,1,1,2,2,2,3
4182286,3,1,5,7,2,7,2,5,3,6,6,5,5,5,2,3,29,1,18,1,1,6,1,2,4,4,5,4,5,4,4,4,3,3,5,3,1,1,4,4,5,4,2,3,4,4,3,1,4,2,1,1,1,1,2,3,1
4182733,3,0,8,8,2,8,8,8,8,8,8,8,4,8,1,2,37,1,32,1,1,4,1,3,4,4,4,3,2,4,4,5,2,1,5,5,4,1,4,4,5,3,2,4,4,4,2,2,2,2,2,1,1,0,0,0,3
4182744,2,0,6,6,3,5,3,6,6,6,7,5,7,6,1,1,36,1,43,4,1,3,1,3,4,4,4,4,2,4,4,3,2,1,5,3,2,2,4,4,4,4,2,4,4,4,2,2,2,2,1,1,1,1,1,1,2
4182756,1,0,8,8,1,8,1,8,6,6,7,7,1,8,2,1,35,1,30,1,2,3,1,4,5,4,5,4,2,3,5,5,4,1,5,4,2,3,4,4,4,2,4,3,4,5,4,1,3,3,1,1,1,2,2,3,2
4182807,1,1,6,4,6,7,4,6,7,2,3,5,7,3,2,2,32,1,47,3,1,5,1,5,5,5,5,4,2,5,5,5,2,1,5,3,2,2,5,5,5,5,1,5,5,5,1,1,1,1,2,1,1,2,1,2,3
4182824,2,1,5,6,4,2,2,7,5,7,6,5,6,7,2,2,34,1,5,2,1,5,4,5,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,2,1,1,1,1,3,2,2,3
4182838,4,0,5,6,2,6,1,6,5,6,6,5,6,6,2,1,35,2,32,1,1,5,1,4,4,4,4,4,3,4,4,4,2,2,4,4,2,2,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,2,2,1,1
4182860,2,0,4,5,3,6,5,5,2,3,3,6,4,6,2,4,37,1,9,2,1,6,1,3,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,4,5,5,5,4,1,4,1,1,1,1,1,2,2,1
4182896,3,0,7,8,1,8,4,7,8,8,8,6,4,7,2,2,34,1,9,1,1,7,1,4,5,5,5,4,3,4,5,5,2,1,5,5,2,1,5,5,4,4,3,4,4,4,2,1,3,2,1,1,1,2,2,2,1
4183038,4,1,6,7,5,5,4,6,5,6,6,7,6,5,2,5,32,1,43,1,1,7,1,2,4,4,4,3,3,4,4,5,5,2,4,3,3,3,4,3,4,4,3,2,4,5,5,1,4,4,2,1,1,3,1,2,2
4183241,4,0,6,5,7,6,7,6,8,5,5,6,8,6,2,5,35,1,9,1,2,6,1,6,5,4,5,4,2,3,5,5,4,1,5,3,2,1,4,4,5,3,2,3,4,3,4,2,3,4,1,1,2,1,1,1,2
4184166,2,0,7,6,6,6,6,7,5,6,6,6,6,6,2,5,34,2,9,1,1,5,6,9,5,5,5,4,2,5,4,4,1,2,3,4,3,2,4,5,5,4,3,4,4,4,2,1,3,2,1,1,1,1,1,1,1
4184196,1,0,7,7,8,8,4,6,2,7,5,4,5,4,2,2,19,1,38,1,1,3,1,4,4,5,4,4,3,4,5,4,3,1,3,3,2,2,5,4,4,4,3,4,5,4,4,3,2,2,2,1,2,0,1,1,0
4184203,2,1,6,5,4,8,3,7,5,6,6,5,6,7,2,2,40,1,46,1,1,5,1,5,4,5,4,4,3,5,5,5,3,1,5,4,2,1,4,4,4,4,3,4,4,4,2,2,2,2,2,1,1,2,3,2,1
4184279,1,0,8,8,2,8,1,8,2,8,8,8,2,8,2,2,23,1,23,1,1,5,4,10,4,4,4,4,3,4,4,4,4,4,3,4,2,2,4,4,5,4,2,4,5,4,4,3,3,4,2,1,1,2,1,1,3
4184363,4,1,8,8,7,7,6,7,8,7,7,6,6,6,2,4,34,1,5,1,1,6,6,3,3,5,5,5,1,5,5,5,3,1,4,2,1,1,5,5,5,5,3,5,5,5,1,1,2,1,2,1,1,0,0,0,0
4184377,3,0,5,4,2,5,3,7,5,7,7,6,3,7,2,2,34,2,9,1,1,7,1,4,4,5,5,5,2,3,5,4,2,1,4,3,2,1,4,4,5,4,1,4,4,4,2,1,1,2,1,1,1,2,2,2,1
4184395,3,1,8,8,3,6,6,8,8,8,7,6,5,8,2,5,40,1,32,1,1,5,1,5,5,5,5,4,3,5,5,4,2,2,4,3,2,2,5,4,5,4,3,4,4,5,2,1,4,2,1,1,1,3,3,1,0
4184405,1,1,6,3,7,5,3,5,3,4,5,5,7,5,2,5,42,2,49,1,2,4,1,2,4,4,3,4,3,4,4,4,3,3,3,3,3,2,4,4,4,4,3,4,4,4,3,3,3,3,1,1,2,2,2,2,2
4184408,2,1,4,4,3,3,4,4,2,4,3,3,3,3,2,1,24,1,38,1,2,3,1,4,4,4,4,1,3,3,4,4,4,4,3,2,2,4,2,2,2,1,4,1,2,4,5,4,4,5,2,2,2,1,2,2,1
4184414,4,0,7,8,6,8,7,8,1,8,8,8,2,8,2,4,40,2,32,1,1,7,2,10,2,4,4,1,5,2,4,4,5,2,4,4,4,4,1,2,2,1,2,1,2,2,5,4,4,5,2,2,2,2,1,1,3
4184418,3,1,5,7,3,7,3,6,3,6,7,6,8,6,2,2,30,1,9,1,1,6,1,5,5,5,5,5,3,5,5,5,3,2,5,2,1,2,5,4,5,5,3,5,5,5,2,1,2,2,1,1,1,3,3,2,3
4184493,2,0,6,5,7,6,6,5,6,5,6,6,6,6,1,3,32,1,5,1,1,6,5,3,5,5,5,5,2,5,5,5,2,2,4,3,1,1,5,5,5,5,4,5,5,5,2,2,4,2,2,1,1,2,1,2,3
4184511,4,0,7,7,6,6,2,7,8,6,5,5,7,6,2,1,25,1,43,1,1,5,1,4,5,5,5,5,2,5,5,5,4,2,5,2,2,1,5,5,5,5,4,5,5,4,4,5,2,2,1,1,1,1,2,1,0
4184527,2,1,6,5,8,6,3,5,6,6,5,5,8,6,2,5,21,2,5,3,1,3,1,9,4,4,4,2,5,1,4,5,4,4,3,5,5,5,1,4,1,3,2,1,4,1,5,4,2,5,2,2,2,2,3,3,3
4184531,1,0,8,8,6,8,2,8,2,8,7,6,8,5,1,1,21,2,38,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1
4184547,3,0,8,8,1,8,1,8,7,8,8,8,3,8,2,4,38,2,10,1,1,6,1,9,3,3,4,2,3,2,3,3,4,3,2,2,3,3,3,3,4,3,4,2,3,3,4,3,4,4,2,2,2,1,2,1,2
4184559,4,1,7,7,7,6,3,7,6,7,7,7,8,6,2,5,29,2,38,1,1,6,1,6,4,4,4,4,3,4,5,4,2,3,4,3,2,2,5,4,5,5,3,5,5,4,2,1,2,2,1,1,1,1,3,2,1
4184570,1,1,2,8,1,6,1,8,7,8,8,7,2,8,1,2,47,1,5,1,1,6,1,7,4,5,5,4,2,4,4,4,2,1,4,3,2,1,5,4,5,4,3,4,5,4,2,1,2,2,2,1,1,4,4,4,4
4184581,4,0,7,7,8,7,2,7,7,7,8,7,8,7,2,2,28,2,39,4,1,3,1,1,4,5,4,4,2,4,5,4,2,1,4,4,4,2,4,4,4,4,2,4,5,5,2,2,2,2,1,1,1,3,2,1,3
4184589,2,0,8,7,6,6,7,6,7,8,7,7,8,6,2,4,23,2,5,1,1,4,1,3,4,4,4,4,3,4,4,3,4,2,4,3,2,3,4,4,4,4,4,4,3,4,4,2,4,3,2,1,1,1,1,1,1
4184592,3,1,5,6,4,6,1,7,6,7,5,4,5,6,2,4,42,2,36,1,2,3,1,4,5,5,5,5,2,5,5,5,1,1,5,2,1,1,5,5,5,5,1,5,5,5,1,1,4,1,1,1,1,1,2,2,2
4184593,3,0,8,1,2,4,3,6,2,5,7,4,4,6,2,2,30,2,14,1,1,5,1,3,4,4,5,3,4,4,4,2,5,1,4,4,3,2,5,4,4,4,3,4,4,4,4,2,2,3,1,1,1,2,2,3,1
4184642,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,4,34,2,46,1,1,5,2,4,4,4,4,4,3,4,4,4,4,3,4,3,3,2,4,4,4,4,2,4,4,4,4,3,3,3,1,1,1,0,2,1,1
4184654,4,1,5,5,4,5,4,5,5,5,5,6,4,5,2,2,22,2,25,2,1,5,1,7,4,4,4,4,2,3,4,4,2,2,4,3,3,4,4,4,4,4,2,4,4,4,3,2,3,3,2,1,1,2,2,2,2
4184702,3,1,7,8,8,6,2,6,8,7,8,7,8,5,2,1,22,3,38,1,1,4,4,8,2,2,2,1,5,1,4,4,5,4,4,4,4,3,1,1,1,1,5,1,2,2,5,4,5,5,2,2,2,3,2,3,4
4184711,2,1,8,7,6,8,2,7,8,6,8,8,6,6,2,1,37,1,5,1,1,4,1,10,4,5,4,3,1,4,5,4,2,1,5,4,2,2,4,4,4,4,2,4,4,4,1,2,2,2,1,1,1,3,3,2,2
4184723,4,1,4,3,4,6,5,4,6,4,5,4,4,7,2,1,20,2,13,5,1,4,1,4,4,5,5,4,3,4,5,4,5,4,5,4,3,4,4,5,2,5,4,4,5,4,5,2,3,4,1,1,1,2,2,2,2
4184818,1,1,8,8,2,8,1,8,6,8,6,4,3,8,2,5,30,1,42,1,2,4,1,9,5,5,5,3,4,3,5,5,2,2,5,5,2,2,4,5,5,4,4,3,4,3,2,2,2,4,1,1,1,2,2,3,0
4184830,3,0,6,3,7,6,4,3,6,5,4,3,7,2,2,1,31,2,9,1,1,3,1,3,5,5,5,4,3,4,5,5,2,1,3,2,3,3,5,5,5,4,3,5,5,5,2,2,3,2,1,1,1,1,2,1,3
4184832,4,0,6,5,7,8,4,7,6,7,6,5,8,4,2,1,29,1,10,1,2,3,1,2,5,5,5,4,3,5,5,4,2,2,5,3,2,1,5,5,5,4,3,5,5,4,2,1,2,2,1,1,1,1,1,1,1
4184897,1,0,7,6,7,5,8,5,6,5,6,5,7,4,2,4,25,2,42,2,1,3,1,1,5,4,4,4,2,4,4,3,1,2,4,4,2,1,4,4,4,4,2,4,4,3,2,2,2,2,1,1,1,1,1,1,1
4184910,2,0,7,8,7,7,4,7,6,5,7,8,7,7,2,2,19,2,1,1,1,4,1,1,5,5,5,3,1,4,5,4,2,1,5,5,1,1,5,4,1,4,1,5,5,4,2,1,2,1,1,1,1,1,1,2,1
4184916,1,1,8,8,8,8,8,8,8,8,8,5,8,5,2,2,29,2,43,1,1,3,1,3,5,5,5,4,2,4,5,4,4,2,4,3,2,3,5,4,5,4,4,4,4,4,3,2,4,3,1,1,1,3,1,1,2
4184917,3,1,6,7,2,8,4,7,4,8,8,7,3,8,2,3,56,2,3,1,2,5,2,10,4,5,2,3,5,3,5,4,4,3,3,5,3,5,4,4,3,3,5,3,4,3,4,5,4,4,2,1,1,3,2,3,3
4184925,4,0,7,5,6,7,1,6,6,6,7,5,7,7,2,2,39,2,32,4,1,5,1,6,4,5,5,4,2,3,5,3,5,4,5,3,1,3,4,4,5,4,2,3,4,4,4,2,4,4,1,1,1,1,1,1,2
4184930,2,0,8,8,1,8,1,8,4,8,8,7,1,8,2,4,36,1,13,3,1,4,1,7,4,4,4,3,2,3,5,4,4,2,4,4,3,3,4,4,4,3,3,3,4,4,4,2,4,4,2,1,1,1,2,0,3
4184942,4,1,5,7,2,6,5,6,7,5,6,3,7,5,2,1,28,2,17,4,1,4,1,5,5,4,5,4,3,4,5,5,3,1,4,3,2,2,4,4,5,5,2,4,4,3,3,1,4,3,2,1,1,3,3,2,2
4184948,1,0,6,6,4,6,2,5,8,5,6,5,5,5,2,2,47,1,35,3,1,5,1,5,4,4,3,4,3,4,4,3,4,2,4,3,2,2,3,4,4,4,2,4,4,4,3,2,3,3,1,2,2,1,1,1,2
4184959,4,1,6,6,6,8,3,7,2,4,5,7,3,5,2,1,37,2,33,1,2,5,1,3,1,3,1,1,5,1,1,5,5,3,3,5,5,4,1,1,1,1,3,1,1,2,5,5,5,5,2,2,2,2,3,1,1
4184969,2,1,8,8,3,7,1,8,4,4,7,7,2,5,2,4,24,2,22,1,2,5,1,5,4,4,4,4,3,4,5,4,4,2,3,4,4,3,4,4,4,4,4,4,4,4,3,2,3,4,2,1,1,1,1,2,1
4184984,3,0,3,5,2,4,5,3,3,5,4,2,5,7,2,4,34,1,5,1,1,7,3,3,5,5,5,4,1,3,5,5,3,1,5,4,1,1,5,4,5,4,1,4,5,2,1,1,3,2,1,2,1,2,3,1,2
4185005,2,1,7,6,6,8,5,6,3,6,6,6,4,7,2,2,27,1,20,1,1,7,1,2,4,4,4,4,2,4,4,4,2,2,3,3,2,2,4,4,4,4,2,3,4,4,2,2,4,2,1,1,1,1,2,1,1
4185015,3,1,6,5,7,6,6,6,6,6,8,7,7,6,2,2,23,2,15,1,1,5,1,1,4,4,4,4,3,4,4,4,4,2,4,3,3,2,4,4,4,4,3,4,4,4,4,2,3,3,1,1,1,3,2,2,2
4185045,1,1,8,8,1,8,1,8,1,8,8,8,1,8,2,1,34,1,43,2,1,5,1,9,4,4,5,3,3,4,5,4,5,2,4,3,3,1,5,4,5,4,3,4,5,4,4,1,4,4,2,1,1,1,2,0,3
4185060,2,0,6,6,5,6,3,6,6,5,6,5,7,6,2,2,29,2,40,4,1,2,1,2,5,5,5,5,3,4,5,5,4,1,5,5,1,2,5,5,5,5,1,5,5,5,2,1,1,1,1,1,1,3,2,2,3
4185099,1,0,5,7,7,6,5,7,5,7,6,8,7,8,2,1,25,2,43,1,1,5,6,9,5,5,5,5,3,5,5,5,1,1,5,3,1,1,5,5,5,5,3,5,1,5,5,1,1,5,1,1,1,1,1,1,1
4185157,3,1,7,5,4,7,3,5,7,7,7,5,4,5,2,2,33,1,33,1,1,5,1,1,4,4,4,4,2,4,4,4,4,2,4,4,2,1,4,4,4,4,4,4,5,4,4,3,2,2,1,1,1,2,2,2,1
4185162,4,0,6,8,4,7,2,7,3,6,7,6,8,7,2,1,22,2,24,1,1,5,1,4,5,5,5,5,2,5,5,5,1,1,4,2,1,2,5,5,5,5,2,5,5,5,1,1,1,1,1,1,1,2,1,1,1
4185166,2,1,7,8,2,7,1,8,5,7,8,8,3,8,2,2,23,2,23,1,1,5,1,3,5,5,5,4,3,5,5,5,2,1,5,3,1,2,5,5,5,5,1,5,5,5,3,1,2,2,1,1,2,2,3,2,3
4185176,3,0,6,6,3,5,2,6,6,3,2,5,7,4,2,4,32,3,17,1,1,5,1,6,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,4,5,4,3,2,2,3,1,1,2,1,1,2,1
4185181,1,1,6,5,8,5,2,7,7,7,8,5,7,7,2,2,30,2,1,1,2,3,1,5,4,5,4,3,2,4,4,4,3,2,4,4,4,2,5,5,4,4,2,4,5,4,4,2,1,2,1,1,1,2,2,2,2
4185200,4,0,5,6,7,5,6,5,5,6,6,4,6,4,2,1,21,2,9,4,1,5,1,2,5,5,5,4,2,4,5,5,4,2,3,4,3,2,4,5,5,4,2,4,5,4,3,2,2,2,1,1,1,3,1,2,1
4185202,3,0,8,7,2,7,2,7,6,7,7,7,4,7,2,2,44,2,5,4,1,5,1,3,4,4,4,4,4,3,4,4,5,3,4,5,3,3,4,3,4,4,4,4,5,3,4,2,3,4,1,1,1,1,1,1,1
4185209,4,1,5,4,5,3,2,5,6,6,5,5,7,5,2,2,41,2,37,1,1,3,1,2,4,4,4,4,5,4,5,4,4,1,5,3,2,3,4,4,4,4,4,4,4,4,4,3,3,4,2,1,1,2,1,1,1
4185220,2,0,7,6,8,7,3,6,7,7,6,3,6,5,2,2,31,3,14,1,1,3,1,2,4,5,5,3,3,3,5,5,4,1,5,3,1,1,3,3,3,3,3,3,2,3,4,2,4,4,1,2,2,3,2,2,3
4185223,1,0,6,7,3,7,2,8,5,7,5,7,5,7,1,2,18,1,28,1,1,3,1,7,5,5,5,5,3,4,5,4,4,2,3,4,2,4,5,4,5,4,2,5,5,5,4,2,4,2,1,1,2,1,0,1,0
4185256,4,0,2,8,1,6,1,8,5,7,8,7,1,8,1,2,54,1,32,1,1,6,1,7,4,5,5,5,3,4,4,4,5,4,4,5,4,3,5,5,5,4,5,5,5,4,5,4,2,2,1,1,2,2,2,3,3
4185292,3,1,5,3,6,6,8,3,7,2,2,3,8,3,2,3,24,2,5,1,1,5,1,1,5,5,5,5,2,5,5,5,4,1,2,5,2,1,5,5,5,5,2,5,5,5,5,1,2,2,1,1,1,2,2,1,0
4185303,2,1,5,6,5,6,2,4,7,5,6,6,6,6,2,2,25,2,23,1,1,5,2,3,5,5,5,5,1,5,5,5,1,1,4,3,1,1,5,5,5,5,2,5,5,4,2,2,1,1,1,1,1,1,2,1,3
4185390,1,1,4,8,6,8,5,7,6,6,8,6,8,7,2,1,20,2,16,2,1,4,1,4,5,5,5,5,2,4,5,3,2,1,4,5,1,1,5,5,5,5,2,4,5,4,2,1,4,1,1,1,1,2,3,2,0
4185434,3,1,6,6,4,5,4,5,3,5,5,7,3,5,2,1,31,2,38,1,1,5,1,8,4,4,4,4,3,4,4,4,4,2,4,4,4,2,4,4,4,4,2,4,4,4,4,3,4,4,2,1,2,2,3,2,3
4185442,2,0,6,8,4,6,2,6,8,7,7,7,5,6,2,2,31,2,18,1,1,6,1,4,4,4,4,4,4,4,4,4,5,2,4,3,2,2,4,4,5,5,3,4,5,4,5,2,2,2,2,1,2,1,2,1,1
4185491,4,1,8,8,6,7,6,8,5,8,8,6,7,6,2,5,37,1,9,1,1,5,1,6,5,5,5,5,2,5,5,5,2,1,5,3,2,1,5,5,5,5,3,5,5,5,2,1,2,2,1,1,1,2,1,1,2
4185493,1,1,5,3,7,7,5,6,7,4,6,5,4,4,2,1,23,1,46,2,1,5,1,7,5,5,5,5,2,5,5,5,2,2,5,2,2,2,5,5,5,5,2,5,5,5,2,2,5,2,1,1,1,2,2,2,1
4185495,2,0,8,6,3,7,2,8,7,6,7,7,4,6,2,2,18,2,30,1,2,3,1,6,5,5,5,5,4,5,5,5,2,2,4,4,2,1,5,5,5,5,4,4,5,5,2,1,2,2,1,1,1,1,1,2,2
4185508,3,0,6,3,7,6,2,7,5,7,8,4,7,6,2,5,20,2,10,3,1,3,1,9,5,5,5,4,3,4,5,5,2,1,5,4,1,1,4,5,5,4,3,4,5,4,2,1,4,2,1,1,1,1,1,1,1
4185509,4,1,7,7,2,7,7,7,8,8,7,7,7,7,2,3,32,1,32,1,1,5,1,5,5,5,4,5,2,4,5,5,2,1,5,2,1,1,5,5,5,5,2,5,5,4,1,1,1,2,1,1,1,2,2,3,2
4185514,1,0,6,5,6,8,3,7,6,5,7,5,8,5,2,1,25,1,13,1,1,3,1,3,5,5,5,4,3,5,5,4,1,2,4,4,2,1,4,4,5,4,2,4,5,4,1,1,2,2,1,1,1,2,2,1,2
4185526,2,1,5,5,4,5,5,6,6,6,6,7,7,6,2,4,54,2,43,1,2,3,1,5,4,4,4,4,3,4,4,5,4,2,4,2,2,3,4,4,4,4,5,4,4,3,4,1,2,2,2,1,1,1,1,1,0
4185535,3,1,7,6,8,7,2,6,5,7,7,4,7,7,1,1,29,2,9,5,2,5,3,2,5,5,5,4,4,4,4,1,4,1,4,3,2,4,4,4,5,4,3,4,4,4,2,3,3,3,1,1,1,2,2,2,4
4185553,4,0,6,5,6,5,8,6,8,8,8,6,6,8,2,2,33,2,43,1,1,3,1,5,4,5,1,5,2,5,5,4,4,3,4,3,3,1,4,5,4,4,3,5,4,5,2,2,4,2,2,1,2,1,1,0,1
4185555,4,0,6,7,3,8,1,6,6,6,5,5,6,7,2,2,32,2,37,1,2,3,1,3,5,5,5,4,2,4,5,3,2,1,5,4,2,1,4,4,5,4,4,4,5,4,2,2,4,2,2,1,1,1,1,1,1
4185571,3,0,6,7,5,6,5,7,6,7,7,5,6,6,2,2,37,1,5,2,1,5,1,7,5,5,5,4,2,5,5,5,2,1,4,2,2,1,5,5,5,5,3,5,5,5,2,1,2,2,1,1,1,2,2,2,2
4185575,2,1,1,8,6,7,6,8,8,8,8,8,6,8,2,5,34,1,43,1,1,5,1,4,3,4,4,4,3,4,4,5,3,2,4,3,3,2,4,4,4,4,3,4,4,4,3,2,2,3,2,1,1,1,4,1,1
4185620,1,1,6,5,8,7,7,5,7,5,2,4,8,2,2,5,28,2,5,1,1,3,1,2,5,5,5,3,4,4,4,4,3,2,4,2,2,2,5,5,5,4,3,4,4,5,2,2,2,2,1,1,1,2,2,3,3
4185629,3,1,2,6,7,7,7,2,6,2,4,5,8,5,2,1,54,1,20,1,1,6,1,10,4,4,5,4,3,4,4,4,2,1,3,5,2,2,4,4,4,4,3,3,4,4,2,1,3,2,1,1,1,1,0,2,1
4185639,4,1,5,6,4,7,4,5,4,5,5,6,3,5,2,2,44,1,5,1,1,5,1,9,5,5,5,5,1,5,5,3,2,1,4,2,1,1,5,5,5,5,2,5,5,5,1,1,1,1,1,1,1,3,2,2,2
4185688,2,0,6,6,3,7,3,6,8,6,6,5,8,5,2,2,28,2,6,1,1,4,1,4,4,4,5,4,3,4,4,5,2,2,4,3,2,2,4,4,4,4,2,4,4,4,2,2,4,2,1,1,1,1,1,0,1
4185771,2,0,8,6,3,8,1,8,3,7,8,8,3,7,2,1,20,2,9,4,1,3,1,3,4,5,5,5,3,3,5,4,1,2,5,3,3,3,4,4,4,3,2,3,4,3,2,2,3,2,2,1,1,2,2,2,2
4185772,1,0,2,4,7,5,8,3,7,2,4,7,8,2,2,2,21,2,5,4,1,5,1,7,5,5,5,4,1,5,5,3,2,2,4,3,2,1,5,5,5,4,2,5,5,5,2,1,1,2,2,1,1,1,2,3,1
4185794,4,0,5,3,8,6,6,5,6,3,3,6,8,5,2,1,19,1,37,3,1,3,1,4,5,5,5,5,2,4,4,5,4,2,4,4,3,3,5,4,5,5,3,3,5,4,5,4,2,3,1,1,1,1,1,1,3
4185798,3,0,5,5,6,5,6,5,6,5,2,5,7,6,2,5,56,2,5,1,1,3,1,3,5,5,5,4,2,4,5,4,2,1,5,3,2,1,5,5,5,5,3,4,5,5,2,1,2,2,1,1,1,1,2,1,2
4185802,4,1,8,7,1,1,1,1,6,7,7,7,5,6,2,4,30,1,5,2,2,6,1,7,5,5,5,4,1,5,5,4,2,1,5,3,1,1,5,5,5,5,3,4,5,4,2,1,2,2,1,1,1,2,2,0,2
